ORF	IniProb	rand_mRNA
YOL119C	0.00126617119822697	2
YOL122C	0.000975803041328696	3
YOL123W	0.00196356143365988	9
YOL124C	0.00123249606372446	8
YOL125W	0.0005848651759956	1
YOL126C	0.00134772166446231	5
YOL127W	0.0039427293265691	422
YOL128C	0.000516354465214401	2
YOL129W	0.00139036024616492	16
YOL130W	0.000478342476363931	6
YOL133W	0.00198645715396775	7
YOL135C	0.00110094241916071	1
YOL136C	0.000616698601972719	6
YOL137W	0.00113665593803207	2
YOL138C	0.000357581505007596	2
YOL139C	0.00242626666278113	39
YOL140W	0.000458010723878688	4
YOL141W	0.000957460519321576	1
YOL142W	0.00137311768851549	4
YOL143C	0.00260440408775089	24
YOL144W	0.00179875615546282	3
YOL145C	0.000972761773830143	3
YOL146W	0.00116174264034426	2
YOL147C	0.00142071897657901	5
YOL148C	0.000606620136768527	2
YOL149W	0.00139396896493887	3
YOL151W	0.00192080931164867	8
YOL152W	0.000820696412986402	2
YOL158C	0.000638346190954808	18
YOL159C	0.00108187187837211	3
YOL159CA	0.000940059150727592	3
YOL164W	0.000152293336896543	3
YOR001W	0.000674072162287919	6
YOR002W	0.000506134104551169	8
YOR003W	0.000673586565803168	1
YOR004W	0.00138054275208911	7
YOR005C	0.000475669402062862	1
YOR006C	0.00179570054532983	7
YOR007C	0.00133925119074517	42
YOR008C	0.000995681050685625	5
YOR011W	0.000208974881371632	3
YOR012W	0.00122347935110657	3
YOR014W	0.000756150384644663	11
YOR016C	0.001469224370849	4
YOR017W	0.000423371344924743	5
YOR018W	0.000790802980560041	4
YOR020C	0.00251188985700359	61
YOR020WA	0.00168590487281865	1
YOR021C	0.00217641773968789	10
YOR022C	0.000753413732811097	2
YOR023C	0.00095585394188285	6
YOR025W	0.000586308637041732	9
YOR026W	0.000498225322664581	4
YOR027W	0.0026118764675385	37
YOR028C	0.00118409691347359	3
YOR030W	0.000265194904191379	2
YOR033C	0.000318662128635953	1
YOR034C	0.000367060475581433	3
YOR035C	0.000666592982286782	1
YOR036W	0.00132864117228144	3
YOR037W	0.000879767971118027	2
YOR038C	0.000739194979224507	2
YOR039W	0.00121507671142954	13
YOR040W	0.00101531698765915	2
YOR042W	0.00112246016022495	6
YOR043W	0.000604785568437938	8
YOR044W	0.000789426674993996	1
YOR045W	0.00412199740464877	21
YOR046C	0.00156513317021032	18
YOR047C	0.000671749825560319	1
YOR048C	0.000687000278524483	6
YOR049C	0.000949118225172414	3
YOR051C	0.00134373219424802	6
YOR052C	0.00228033204035362	6
YOR054C	0.000939534095802494	2
YOR056C	0.00121552875621104	6
YOR057W	0.000904736848141752	8
YOR058C	0.000517923468263721	3
YOR060C	0.000262445530389403	2
YOR061W	0.00138758645046142	10
YOR062C	0.000665355904286162	3
YOR063W	0.00370872188232286	447
YOR064C	0.000424900254278726	3
YOR065W	0.00172781081659232	1
YOR066W	0.000847263130194145	1
YOR067C	0.000775624266208721	3
YOR069W	0.00126977693455332	4
YOR070C	0.000687364835113453	1
YOR071C	0.000720928125799857	3
YOR073W	0.000333025559067491	2
YOR074C	0.0018296986460048	5
YOR075W	0.00103505685600827	4
YOR076C	0.000674057589776866	3
YOR077W	0.00147227758145654	2
YOR079C	0.00115920638321152	1
YOR080W	0.00026285137634188	1
YOR081C	0.000604800704206879	5
YOR083W	0.000677658838277141	1
YOR085W	0.00131955356839141	7
YOR086C	0.000909158298633809	12
YOR087W	0.000849513972584274	5
YOR089C	0.00293619663304506	3
YOR090C	0.0007212819613826	5
YOR091W	0.0015690741696493	14
YOR092W	0.000650933369540956	2
YOR093C	0.000339128159828393	4
YOR094W	0.00215185512443602	1
YOR095C	0.0024605070116465	8
YOR096W	0.00370907564062433	221
YOR097C	0.000878133319999777	5
YOR098C	0.000797724608042501	4
YOR099W	0.00134958445561364	16
YOR101W	0.00133770794989504	5
YOR103C	0.00224695017946323	5
YOR104W	0.0010336430282189	3
YOR106W	0.00094637521594825	3
YOR108W	0.00104802213544225	12
YOR109W	0.000687046937284473	5
YOR110W	0.000914250969038182	3
YOR111W	0.00168105852353585	4
YOR112W	0.000963436428856791	5
YOR113W	0.000642071777279319	3
YOR114W	0.00108152748067576	1
YOR115C	0.000914489175804654	6
YOR116C	0.000713493532925427	9
YOR117W	0.00156114937269979	15
YOR118W	0.000693898543290627	1
YOR119C	0.00142425692442205	4
YOR120W	0.00088908806415701	2
YOR122C	0.0029615057487753	73
YOR123C	0.001958143458094	4
YOR124C	0.000799987098017	11
YOR125C	0.00117236385167458	7
YOR126C	0.00135237285665191	4
YOR127W	0.000384608429480418	2
YOR128C	0.00157527155020664	9
YOR129C	0.000378329730921205	1
YOR130C	0.000768533615482412	3
YOR131C	0.00147266664455167	6
YOR132W	0.000843373975681688	6
YOR136W	0.00209568669644342	20
YOR137C	0.000163767654388629	2
YOR138C	0.000733294158309863	1
YOR140W	0.000652221384481883	2
YOR141C	0.00101087365350887	8
YOR142W	0.00216764080069771	24
YOR143C	0.00111225086081001	4
YOR144C	0.000443608160630058	2
YOR145C	0.00161583965131774	10
YOR147W	0.00044681671011104	4
YOR148C	0.000553778226054045	3
YOR149C	0.000342156771330724	3
YOR150W	0.00106340277049413	5
YOR151C	0.000839085360990676	16
YOR152C	0.000357858066862216	2
YOR153W	0.000958710333868686	92
YOR154W	0.000487689995821928	2
YOR155C	0.000863554808682284	2
YOR157C	0.00176806507387981	10
YOR158W	0.00123260222214162	6
YOR159C	0.00261161871016322	4
YOR160W	0.00077262854664332	6
YOR161C	0.000567877652767549	5
YOR162C	0.000307953528809768	1
YOR163W	0.00195178249829018	5
YOR164C	0.00172905652132748	8
YOR165W	0.00102028026472912	3
YOR166C	0.000622553457975182	1
YOR167C	0.00437379144302928	151
YOR168W	0.00154588881283753	17
YOR171C	0.00107923437161799	4
YOR172W	0.000235842177472953	2
YOR173W	0.000672932867761051	2
YOR174W	0.000876838434345467	4
YOR175C	0.000913771229414037	8
YOR176W	0.00157209559766087	9
YOR177C	0.000594349608784584	2
YOR179C	0.00125839300271017	4
YOR181W	0.00124124629800391	2
YOR185C	0.00214302096564736	7
YOR187W	0.00145476254186152	21
YOR188W	0.000605321218608015	5
YOR189W	0.00162310007003403	5
YOR191W	0.000350248341972669	4
YOR193W	0.00033298478723724	2
YOR194C	0.00170798121059309	8
YOR195W	0.00106324060546394	2
YOR196C	0.00090606399641309	6
YOR197W	0.00143025365985422	16
YOR198C	0.0028748585768662	26
YOR201C	0.000554619147676119	4
YOR202W	0.00145046489134533	9
YOR204W	0.00233970656608938	47
YOR205C	0.000249045714554409	1
YOR206W	0.00129523250296874	13
YOR207C	0.000894155664027084	7
YOR208W	0.000295831421877953	1
YOR209C	0.00145605864341338	19
YOR210W	0.00310215885091185	23
YOR211C	0.000736660044995378	6
YOR212W	0.000981051808243091	11
YOR213C	0.000617167326470074	1
YOR215C	0.00195340291156005	2
YOR216C	0.000993292030695149	7
YOR217W	0.000935553404849228	10
YOR219C	0.000621667895485976	4
YOR220W	0.0016293144626511	2
YOR221C	0.00091752910476607	3
YOR222W	0.000663509256346322	7
YOR223W	0.00157226700878778	2
YOR224C	0.00210620264460239	19
YOR226C	0.00145507303737085	12
YOR227W	0.000252675529417109	2
YOR228C	0.000630928937838169	2
YOR229W	0.000917978882471408	5
YOR230W	0.00174066244423959	33
YOR231W	0.000458926378573307	2
YOR232W	0.00224411402824673	26
YOR233W	0.000555857402096183	4
YOR234C	0.00419136774781718	91
YOR236W	0.000990168770275146	3
YOR237W	0.000728436307438293	1
YOR238W	0.000977377029607806	3
YOR239W	0.00214237269422355	10
YOR241W	0.000924409352606897	6
YOR243C	0.00115058125226101	4
YOR244W	0.000861936849209526	4
YOR245C	0.000916131007217173	3
YOR246C	0.000483476074124099	5
YOR247W	0.0018720100882138	19
YOR249C	0.000499730749574212	2
YOR250C	0.000838867766350031	3
YOR251C	0.00163617784052075	6
YOR252W	0.00281884269011632	5
YOR253W	0.00170075236432989	11
YOR254C	0.00111164377262332	20
YOR256C	0.000532508498960281	4
YOR257W	0.00301363832895988	3
YOR258W	0.000718096313128856	2
YOR259C	0.00169907170911459	14
YOR260W	0.000787791430507055	16
YOR261C	0.00156488078824722	14
YOR262W	0.00124450995226152	2
YOR264W	0.00110419369319912	4
YOR265W	0.00242555970201242	12
YOR266W	0.00065275300110416	4
YOR269W	0.000428769580520282	2
YOR270C	0.00113226823565007	23
YOR271C	0.00161670721513168	6
YOR272W	0.00169266274934821	11
YOR273C	0.000959505983675436	6
YOR274W	0.00110488146749093	3
YOR275C	0.000371192111615711	4
YOR276W	0.00257043059165553	26
YOR278W	0.000750851549526108	3
YOR279C	0.00149877407135551	3
YOR280C	0.00170665345695855	6
YOR281C	0.0013508726747926	9
YOR283W	0.00226623166301004	8
YOR284W	0.000804342062112769	2
YOR285W	0.00185660417946739	28
YOR286W	0.00162141632668006	11
YOR287C	0.00199053555072497	6
YOR288C	0.00134806668046343	2
YOR289W	0.00114335928236835	1
YOR290C	0.000466884494267774	5
YOR291W	0.000462277010798666	6
YOR292C	0.000649896078257049	2
YOR293W	0.00492756373070274	237
YOR294W	0.00230490303989443	13
YOR295W	0.000787248121590067	3
YOR296W	0.000341945676880517	1
YOR297C	0.00119890484249163	1
YOR298CA	0.00269663632646076	76
YOR299W	0.000490858922702272	2
YOR301W	0.000404947208485944	8
YOR302W	0.0022354274246593	2
YOR303W	0.000653011532988381	5
YOR304CA	0.00117579589038479	4
YOR304W	0.0006647106255897	5
YOR305W	0.000328509628745471	3
YOR306C	0.000451733147729039	4
YOR307C	0.000513285771562205	1
YOR308C	0.00106261294099501	3
YOR310C	0.0025874252431391	26
YOR311C	0.00105511070122895	8
YOR315W	0.00074252802592028	7
YOR316C	0.00125970201447712	6
YOR317W	0.00185889609282307	6
YOR319W	0.000795523887936222	2
YOR320C	0.000637423807203133	6
YOR321W	0.000881848513958573	10
YOR322C	0.000390929691541492	7
YOR323C	0.00219956044857201	18
YOR324C	0.000388746831843518	5
YOR326W	0.000622893159288718	13
YOR327C	0.00288046420487509	14
YOR328W	3.87762177223291e-05	2
YOR329C	0.00054747390253628	6
YOR330C	0.000301825813365999	2
YOR332W	0.0028543290456496	52
YOR334W	0.000435584930530689	2
YOR335C	0.001800993191369	29
YOR336W	0.000517433698227367	3
YOR337W	0.000450843464349859	4
YOR340C	0.00174808692364352	7
YOR341W	0.000813855909180717	23
YOR342C	0.000820232691303345	4
YOR344C	0.00176734852016628	5
YOR346W	0.000357070143229977	3
YOR347C	0.0013130306370303	6
YOR349W	0.000443914401727771	1
YOR350C	0.000358580308849908	1
YOR352W	0.00152444243476902	3
YOR353C	0.000526110812469596	5
YOR354C	0.000600006062800631	5
YOR355W	0.000575726852686263	12
YOR356W	0.000934339649937827	7
YOR357C	0.00120926160814836	3
YOR358W	0.000915401920546303	2
YOR359W	0.000967576868263196	3
YOR360C	0.000767747160988532	3
YOR361C	0.00198845459750313	16
YOR362C	0.00157704946925166	11
YOR363C	0.000325561895528799	2
YOR367W	0.00137309384730426	10
YOR368W	0.000756396704476576	2
YOR369C	0.00338716626016318	414
YOR370C	0.000569888821201314	9
YOR371C	0.000488661115971303	3
YOR374W	0.00173856605018028	11
YOR375C	0.00279692323840246	33
YOR377W	0.000618651532932737	2
YOR378W	0.000707003507927326	1
YOR380W	0.000224302216211659	1
YOR382W	0.00284845693066357	22
YOR383C	0.00366411704673774	25
YOR384W	0.000361704086621965	2
YOR385W	0.00125252876979598	1
YOR386W	0.000860305976803427	1
YPL001W	0.00134884477367259	3
YPL002C	0.000753666606167378	5
YPL003W	0.000443593248821289	1
YPL004C	0.00219389184942407	16
YPL005W	0.000322255798297873	1
YPL006W	0.000540441803444671	6
YPL007C	0.00059724895258989	2
YPL008W	0.00025487065256744	3
YPL010W	0.00179417398320947	19
YPL011C	0.000586706645552207	3
YPL012W	0.000885516975739283	7
YPL013C	0.00178110422704773	4
YPL014W	0.000983396238034113	3
YPL015C	0.000445737799349001	7
YPL017C	0.000545589436689393	2
YPL018W	0.000857737528645429	2
YPL019C	0.00102470279961393	44
YPL020C	0.000644173174551955	2
YPL022W	0.000239666406070642	1
YPL023C	0.00100112395189847	3
YPL024W	0.00055350456706481	2
YPL026C	0.000734442902975756	4
YPL028W	0.00237815542229119	33
YPL029W	0.000440168719450847	3
YPL030W	0.00106701007935983	1
YPL031C	0.00140724378622213	4
YPL032C	0.000927172379077384	3
YPL034W	0.000232702751874136	3
YPL037C	0.0045512490435367	96
YPL038W	0.000852526129770358	2
YPL039W	0.000663806588783442	3
YPL040C	0.000377318666726887	3
YPL041C	0.000555966381368805	4
YPL042C	0.000422496501515202	2
YPL043W	0.00163042551696131	11
YPL045W	0.00052036259073699	6
YPL046C	0.00139465536264422	3
YPL047W	0.000788192649062493	3
YPL048W	0.00225075316027416	35
YPL049C	0.000843648783715617	3
YPL050C	0.00102266613025244	9
YPL051W	0.0013159375605239	3
YPL052W	0.000524497267751196	1
YPL053C	0.00106955961522604	9
YPL055C	0.00119969042768202	5
YPL057C	0.000792243771339068	8
YPL058C	0.000619892660501743	6
YPL059W	0.00178017136681174	14
YPL060W	0.000635615585007012	5
YPL061W	0.00335408851973759	120
YPL063W	0.00146286863135937	11
YPL064C	0.000590481284841768	5
YPL065W	0.00142000652408636	2
YPL066W	0.000253575261070826	2
YPL067C	0.00133025843139563	3
YPL068C	0.00102759436276305	3
YPL069C	0.000621378325647439	2
YPL070W	0.000970361958415892	4
YPL071C	0.000899483540458126	1
YPL072W	0.000293191529668696	2
YPL074W	0.000596635094810173	2
YPL075W	0.00016706548360406	4
YPL076W	0.000834940627786781	3
YPL077C	0.00105644141308547	2
YPL078C	0.00190982870521947	13
YPL082C	0.000307847398888539	8
YPL084W	0.00086636634734553	5
YPL085W	0.00082612406993858	9
YPL086C	0.00128030937681291	4
YPL087W	0.00101421091254944	5
YPL088W	0.000393032683410718	3
YPL089C	0.000554074442667842	1
YPL091W	0.0021456428312831	13
YPL092W	0.00065066815331402	4
YPL093W	0.00125948297469471	21
YPL094C	0.00122904620626899	10
YPL095C	0.000532116499333702	1
YPL096CA	0.00069677844357825	1
YPL096W	0.0011473596925325	1
YPL097W	0.000650016615622562	3
YPL098C	0.00208711314784205	11
YPL099C	0.00134825913168895	2
YPL100W	0.000957541293527843	4
YPL101W	0.000936067854150667	5
YPL103C	0.000762524614465069	2
YPL104W	0.000549799255787852	3
YPL105C	0.000746420799320519	6
YPL106C	0.00299913611418284	95
YPL107W	0.00132253905282243	2
YPL108W	0.00176591058124936	4
YPL109C	0.000417602842705853	1
YPL110C	0.000842472820679074	3
YPL111W	0.0022300624691747	11
YPL112C	0.000926712781865078	7
YPL113C	0.00119772263906459	1
YPL115C	0.000437373498609664	3
YPL116W	0.000782103687967878	6
YPL117C	0.00274862450752028	11
YPL118W	0.00103605066305245	7
YPL119C	0.000999190277111066	2
YPL120W	0.00069502414644846	2
YPL122C	0.000686661548840686	3
YPL123C	0.00179955829221924	3
YPL124W	0.00168444805763528	2
YPL125W	0.000739537053109889	8
YPL126W	0.000989826142664217	9
YPL127C	0.00232802423815165	6
YPL128C	0.000881543586153455	3
YPL129W	0.00192534539641781	11
YPL131W	0.00423958753210973	319
YPL132W	0.000805551023398485	4
YPL133C	0.000455732688563942	1
YPL134C	0.000575345011052892	3
YPL135W	0.00189021794901073	6
YPL137C	0.000366339302329408	3
YPL138C	0.000814373803992625	2
YPL139C	0.00182224858195251	3
YPL140C	0.000656499467389075	1
YPL141C	0.000490234167230958	5
YPL143W	0.00404896397947289	213
YPL144W	0.000996659698504851	7
YPL145C	0.00150427628155911	11
YPL146C	0.00172976971389415	3
YPL147W	0.000353576336341889	2
YPL149W	0.000241456096756392	2
YPL150W	0.000383585591450269	4
YPL151C	0.000553173583805047	4
YPL152W	0.000916120254856195	2
YPL153C	0.000653102331155291	3
YPL154C	0.00201954363038637	29
YPL155C	0.0006744008329365	2
YPL156C	0.000981156382109956	1
YPL157W	0.000832487362781876	7
YPL158C	0.000941974572720378	4
YPL159C	0.00122222899805849	3
YPL160W	0.00166745742427738	38
YPL161C	0.000833992263183596	2
YPL162C	0.000707140804235202	4
YPL163C	0.00250866022574307	8
YPL164C	0.00030308709603637	1
YPL166W	0.0010814434058357	4
YPL167C	7.38464693317548e-05	4
YPL168W	0.000485885071359717	1
YPL169C	0.00113840703057595	4
YPL170W	0.00246624947478102	4
YPL172C	0.000579352408207014	1
YPL173W	0.00173615696592169	3
YPL174C	0.000157280594937334	1
YPL175W	0.000635522989226799	1
YPL176C	0.000705417489027495	3
YPL177C	0.0010138830416776	11
YPL178W	0.00145499364529166	9
YPL179W	0.000560834988613489	5
YPL180W	0.000670072076128482	2
YPL181W	0.00104580472534071	1
YPL183C	0.000841202705754556	7
YPL183WA	0.00211635094568439	7
YPL184C	0.000854675405023108	5
YPL188W	0.00132471714683229	2
YPL189CA	0.00182297507983842	2
YPL191C	0.000833890577532041	4
YPL193W	0.000613282386052107	2
YPL194W	0.00045267217673746	3
YPL195W	0.000735995776890058	8
YPL196W	0.00150510972600551	1
YPL199C	0.0014626858563319	6
YPL202C	0.000981202260728016	4
YPL203W	0.00114768282368939	5
YPL204W	0.00104927049474955	6
YPL206C	0.00192443292423437	3
YPL207W	0.000643868367924461	3
YPL208W	0.000602654913973715	5
YPL209C	0.000991554224963342	2
YPL210C	0.00106497780485582	8
YPL211W	0.0018869569247348	15
YPL212C	0.00133485758547836	6
YPL213W	0.00163765444957539	2
YPL214C	0.000499949901370445	3
YPL215W	0.00120976122623161	5
YPL216W	0.000361116468473701	1
YPL217C	0.00119441673731622	8
YPL218W	0.00247151880433032	44
YPL219W	0.000859213074457809	1
YPL221W	0.000465288758435923	3
YPL222W	0.000582665077317698	1
YPL224C	0.000687115645198313	4
YPL225W	0.00289122585412948	33
YPL226W	0.00123878064537126	12
YPL227C	0.000967995857142707	10
YPL228W	0.00139274275103516	5
YPL229W	0.0016272476252057	2
YPL231W	0.00146143750301848	53
YPL232W	0.00134836922654764	11
YPL233W	0.000787557825813475	6
YPL234C	0.00139753568755423	31
YPL235W	0.00195804426764849	4
YPL236C	0.000628295180244964	1
YPL237W	0.00167823041751899	25
YPL239W	0.00210984370517214	10
YPL241C	0.00086637376746185	3
YPL242C	0.000401239188143419	5
YPL243W	0.0013189335059858	13
YPL244C	0.000412919808050969	3
YPL245W	0.000935596366004137	4
YPL246C	0.000897495388832924	11
YPL247C	0.00060132335671124	3
YPL248C	0.000263705007615433	2
YPL249C	0.00127320298344038	3
YPL250C	0.00169402222434103	4
YPL252C	0.00159246700474862	6
YPL253C	0.000751241597310781	2
YPL254W	0.000774525241702555	5
YPL255W	0.000404258142715352	2
YPL256C	0.000836394913060821	7
YPL257W	0.000866531353734315	3
YPL259C	0.000861685643226996	2
YPL260W	0.00159332844413735	6
YPL262W	0.00145584938960852	15
YPL263C	0.00108872839971536	11
YPL264C	0.00121916690041113	2
YPL265W	0.00135810921210691	15
YPL266W	0.0013794828411548	3
YPL267W	0.00200082714114043	2
YPL268W	0.000326763017388133	2
YPL269W	0.000202305013150773	1
YPL270W	0.00037201806224153	6
YPL271W	0.00223830415106168	14
YPL274W	0.000968360983479472	5
YPR002W	0.000631588610660058	1
YPR003C	0.000480237281754118	1
YPR004C	0.000971051636097909	15
YPR005C	0.000283246031993099	1
YPR006C	0.000764259178817927	3
YPR008W	0.000715831285258912	4
YPR009W	0.000343104422488299	6
YPR010C	0.000963615934404418	18
YPR010CA	0.00261302800539648	3
YPR011C	0.000583531414187612	1
YPR013C	0.000273965542681915	3
YPR016C	0.00211134868510759	23
YPR017C	0.0010610777927371	4
YPR018W	0.00122318364800246	1
YPR019W	0.000772471626765582	4
YPR020W	0.002510375657838	4
YPR021C	0.000326751063347678	1
YPR022C	0.000464759336407675	5
YPR023C	0.00073762322152215	9
YPR024W	0.000813620989715618	6
YPR025C	0.00101257687042382	3
YPR026W	0.000411082919489167	1
YPR028W	0.00185155296579565	27
YPR029C	0.000735807757036278	8
YPR031W	0.000482152964847424	1
YPR032W	0.000894791130611575	5
YPR033C	0.00182249872522014	30
YPR034W	0.00102270090874164	5
YPR035W	0.00340460377357351	42
YPR036W	0.00138419381459882	32
YPR036WA	0.00498371265818021	25
YPR037C	0.00115871722421267	8
YPR040W	0.00126012847080535	5
YPR041W	0.00268766263219341	20
YPR043W	0.00437510503462653	274
YPR045C	0.000971990782093459	7
YPR046W	0.000961135292268515	1
YPR047W	0.000869963365013519	1
YPR048W	0.000806853342341047	4
YPR049C	0.000451727999907213	3
YPR051W	0.00148226637580533	4
YPR052C	0.00218459392743633	31
YPR055W	0.00064233341587337	5
YPR056W	0.000921004723136699	1
YPR057W	0.00040441992972502	3
YPR058W	0.00117735775895481	3
YPR060C	0.00171572290099469	10
YPR061C	0.000703494495864858	2
YPR062W	0.00336718608112035	16
YPR063C	0.00249604401980431	9
YPR065W	0.00158386618491148	5
YPR066W	0.000790909136838458	4
YPR067W	0.000572688686583249	4
YPR068C	0.000646254507730084	1
YPR069C	0.00243175284958883	41
YPR070W	0.000614139663546238	2
YPR071W	0.000704128823412126	2
YPR072W	0.00129405032003059	7
YPR073C	0.00228846252087857	8
YPR074C	0.00219808742581435	60
YPR075C	0.000648424368939086	8
YPR079W	0.00137605264912263	2
YPR081C	0.000640200651410205	2
YPR082C	0.00126588499034341	3
YPR083W	0.000534287268973528	1
YPR084W	0.000522395136331937	2
YPR085C	0.000281098835445822	2
YPR086W	0.00107724350557582	13
YPR088C	0.00138907251079873	11
YPR089W	0.00071084757980579	5
YPR091C	0.000588496572807231	7
YPR093C	0.000746287448312125	2
YPR094W	0.00133274102103371	5
YPR095C	0.000274823977793255	5
YPR097W	0.000707591735266922	5
YPR098C	0.00145949157859619	4
YPR100W	0.00148113263212118	10
YPR101W	0.001287154597501	5
YPR103W	0.00189089742000768	21
YPR104C	0.000661872848047675	4
YPR105C	0.000377099094578513	7
YPR106W	0.000587345006747014	2
YPR107C	0.00140510001999834	2
YPR108W	0.00181387482336959	9
YPR109W	0.000362050583643296	4
YPR110C	0.00158009271736757	26
YPR111W	0.000712583691157764	2
YPR112C	0.00142627031734527	10
YPR113W	0.0011001212066687	21
YPR114W	0.000804900313030742	13
YPR115W	0.000232676762986358	3
YPR116W	0.000574950654295969	1
YPR117W	2.68579537853158e-05	1
YPR118W	0.0010302515285594	15
YPR119W	0.000838938176156904	2
YPR120C	0.000843060218655351	4
YPR122W	0.000346286410631118	4
YPR124W	0.00117895166338934	24
YPR125W	0.00152026166321898	2
YPR127W	0.000980624996159044	5
YPR128C	0.000846361797550219	6
YPR129W	0.00182424344219864	11
YPR131C	0.00160047714433472	3
YPR133C	0.0015090885574215	6
YPR133WA	0.00171189589128679	31
YPR134W	0.000657129476570156	4
YPR135W	0.00111058385092597	1
YPR137W	0.00111408738775511	8
YPR138C	0.000386240648356269	3
YPR139C	0.00100316182125965	6
YPR140W	0.000626253545855503	3
YPR141C	0.000914251570476658	3
YPR143W	0.00234449089432857	7
YPR144C	0.000975062456835389	4
YPR145W	0.0019824312161136	33
YPR147C	0.000924055619026168	4
YPR148C	0.00104998750007373	12
YPR149W	0.0025399067543653	44
YPR152C	0.000958087823415319	2
YPR153W	0.000828901648376271	1
YPR155C	0.000903819705801165	2
YPR157W	0.000404474409890206	2
YPR158W	0.000919770422149493	6
YPR159W	0.00109510662222121	10
YPR160W	0.00114155918595943	3
YPR161C	0.000917822768436357	5
YPR162C	0.000794507307762606	3
YPR163C	0.00267041724107791	37
YPR164W	0.000320189989162011	10
YPR165W	0.00234004709930386	33
YPR166C	0.00180199010485336	3
YPR167C	0.000916803700677477	1
YPR168W	0.00149884193179142	4
YPR169W	0.000832493500833114	5
YPR170WB	0.00138687369535801	29
YPR171W	0.000803738814602163	4
YPR172W	0.00197267789187382	6
YPR173C	0.000847735186480729	6
YPR174C	0.00119413174024467	3
YPR175W	0.000794951968380764	1
YPR176C	0.00122628753482643	4
YPR178W	0.000953425492569527	3
YPR179C	0.000882577198183409	3
YPR180W	0.00158816192236968	1
YPR181C	0.0012887443840684	21
YPR182W	0.00152033120161582	11
YPR183W	0.00240645570447138	14
YPR184W	0.000455840118867145	1
YPR185W	0.000595997771840326	2
YPR186C	0.000717935470793411	2
YPR187W	0.00192921613816874	19
YPR188C	0.00140868291387225	4
YPR189W	0.000903884696857705	5
YPR190C	0.000891691393252659	5
YPR191W	0.00160203937174792	14
YPR198W	0.00104087964239185	1
YPR199C	0.00037032993498567	6
